gameorder,game_id,_iscopy,year_id,date,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast
543,201605070ATL,1,2016,05/07/2016,6,0,RAL,Flyers,23,1567.0425232288896,1557.6528156478323,ATL,Hustle,25,1547.7408259003869,1557.1305334814442,A,L,0.43602653190064267
544,201605070VAN,0,2016,05/07/2016,3,0,VAN,Riptide,27,1479.4459893257986,1494.6571661794003,SD,Growlers,19,1444.755233936664,1429.5440570830622,H,W,0.6383268736901252
544,201605070VAN,1,2016,05/07/2016,7,0,SD,Growlers,19,1444.755233936664,1429.5440570830622,VAN,Riptide,27,1479.4459893257986,1494.6571661794003,A,L,0.3616731263098748
545,201605130MAD,0,2016,05/13/2016,4,0,MAD,Radicals,18,1694.3299702004254,1702.7865882238248,CHI,Wildfire,11,1541.8329896311127,1533.3763716077133,H,W,0.7766512228734737
545,201605130MAD,1,2016,05/13/2016,5,0,CHI,Wildfire,11,1541.8329896311127,1533.3763716077133,MAD,Radicals,18,1694.3299702004254,1702.7865882238248,A,L,0.22334877712652634
546,201605140TOR,0,2016,05/14/2016,6,0,TOR,Rush,22,1661.1690690535206,1675.8144797890977,NY,Empire,14,1617.3306012094893,1602.6851904739121,H,W,0.6503932256011983
546,201605140TOR,1,2016,05/14/2016,5,0,NY,Empire,14,1617.3306012094893,1602.6851904739121,TOR,Rush,22,1661.1690690535206,1675.8144797890977,A,L,0.3496067743988017
547,201605140PHI,0,2016,05/14/2016,4,0,PHI,Phoenix,15,1343.979897635308,1330.7194372215836,DC,Breeze,24,1549.8168273283493,1563.0772877420736,H,L,0.3065115812270603
547,201605140PHI,1,2016,05/14/2016,6,0,DC,Breeze,24,1549.8168273283493,1563.0772877420736,PHI,Phoenix,15,1343.979897635308,1330.7194372215836,A,W,0.6934884187729398
548,201605140VAN,0,2016,05/14/2016,4,0,VAN,Riptide,18,1494.6571661794003,1482.8629635688453,SF,Flamethrowers,22,1643.325279149971,1655.119481760526,H,L,0.380508883568391
548,201605140VAN,1,2016,05/14/2016,7,0,SF,Flamethrowers,22,1643.325279149971,1655.119481760526,VAN,Riptide,18,1494.6571661794003,1482.8629635688453,A,W,0.619491116431609
549,201605140JAX,0,2016,05/14/2016,6,0,JAX,Cannons,25,1523.983398916025,1530.2252425958923,RAL,Flyers,24,1557.6528156478323,1551.410971967965,H,W,0.5435386712287434
549,201605140JAX,1,2016,05/14/2016,7,0,RAL,Flyers,24,1557.6528156478323,1551.410971967965,JAX,Cannons,25,1523.983398916025,1530.2252425958923,A,L,0.45646132877125656
550,201605140IND,0,2016,05/14/2016,6,0,IND,Alleycats,31,1497.4189149372676,1522.1379919888905,PIT,Thunderbirds,23,1598.4186778295625,1573.6996007779396,H,W,0.44695344221518235
550,201605140IND,1,2016,05/14/2016,6,0,PIT,Thunderbirds,23,1598.4186778295625,1573.6996007779396,IND,Alleycats,31,1497.4189149372676,1522.1379919888905,A,L,0.5530465577848176
551,201605140NSH,0,2016,05/14/2016,6,0,NSH,Nightwatch,22,1390.6422520406697,1369.7318516292644,AUS,Sol,29,1452.9699238872224,1473.8803242986278,H,L,0.5024066550869342
551,201605140NSH,1,2016,05/14/2016,7,0,AUS,Sol,29,1452.9699238872224,1473.8803242986278,NSH,Nightwatch,22,1390.6422520406697,1369.7318516292644,A,W,0.49759334491306584
552,201605140SJX,0,2016,05/14/2016,4,0,SJ,Spiders,26,1585.7713653191695,1576.5207691059238,SEA,Cascades,27,1551.6756435864881,1560.9262397997338,H,L,0.6375357179302952
552,201605140SJX,1,2016,05/14/2016,8,0,SEA,Cascades,27,1551.6756435864881,1560.9262397997338,SJ,Spiders,26,1585.7713653191695,1576.5207691059238,A,W,0.3624642820697048
553,201605140DET,0,2016,05/14/2016,6,0,DET,Mechanix,13,1307.989370250939,1302.0415980322969,MAD,Radicals,26,1702.7865882238248,1708.7343604424668,H,L,0.12963138920130193
553,201605140DET,1,2016,05/14/2016,5,0,MAD,Radicals,26,1702.7865882238248,1708.7343604424668,DET,Mechanix,13,1307.989370250939,1302.0415980322969,A,W,0.8703686107986981
554,201605140MIN,0,2016,05/14/2016,7,0,MIN,Windchill,26,1545.2217724981704,1555.7428835518747,CHI,Wildfire,23,1533.3763716077133,1522.855260554009,H,W,0.6074488730634303
554,201605140MIN,1,2016,05/14/2016,6,0,CHI,Wildfire,23,1533.3763716077133,1522.855260554009,MIN,Windchill,26,1545.2217724981704,1555.7428835518747,A,L,0.3925511269365697
555,201605150MTL,0,2016,05/15/2016,6,0,MTL,Royal,12,1490.934331461554,1475.7925577397289,NY,Empire,17,1602.6851904739121,1617.8269641957372,H,L,0.4317104280955037
555,201605150MTL,1,2016,05/15/2016,6,0,NY,Empire,17,1602.6851904739121,1617.8269641957372,MTL,Royal,12,1490.934331461554,1475.7925577397289,A,W,0.5682895719044962
556,201605150ATL,0,2016,05/15/2016,7,0,ATL,Hustle,22,1557.1305334814442,1546.7293016369729,AUS,Sol,23,1473.8803242986278,1484.2815561430991,H,L,0.7000719161094215
556,201605150ATL,1,2016,05/15/2016,8,0,AUS,Sol,23,1473.8803242986278,1484.2815561430991,ATL,Hustle,22,1557.1305334814442,1546.7293016369729,A,W,0.29992808389057846
557,201605200SEA,0,2016,05/20/2016,9,0,SEA,Cascades,27,1560.9262397997338,1581.141066157219,SJ,Spiders,17,1576.5207691059238,1556.3059427484386,H,W,0.5692138218149908
557,201605200SEA,1,2016,05/20/2016,5,0,SJ,Spiders,17,1576.5207691059238,1556.3059427484386,SEA,Cascades,27,1560.9262397997338,1581.141066157219,A,L,0.4307861781850092
558,201605210VAN,0,2016,05/21/2016,5,0,VAN,Riptide,22,1482.8629635688453,1494.1962511076572,SJ,Spiders,20,1556.3059427484386,1544.9726552096267,H,W,0.4864138057869528
558,201605210VAN,1,2016,05/21/2016,6,0,SJ,Spiders,20,1556.3059427484386,1544.9726552096267,VAN,Riptide,22,1482.8629635688453,1494.1962511076572,A,L,0.5135861942130472
559,201605210NYX,0,2016,05/21/2016,7,0,NY,Empire,14,1617.8269641957372,1608.0888947202502,DC,Breeze,15,1563.0772877420736,1572.8153572175606,H,L,0.6645368209009686
559,201605210NYX,1,2016,05/21/2016,7,0,DC,Breeze,15,1563.0772877420736,1572.8153572175606,NY,Empire,14,1617.8269641957372,1608.0888947202502,A,W,0.33546317909903145
560,201605210PHI,0,2016,05/21/2016,5,0,PHI,Phoenix,18,1330.7194372215836,1320.4136912178917,MTL,Royal,21,1475.7925577397289,1486.0983037434207,H,L,0.38539893335296266
560,201605210PHI,1,2016,05/21/2016,7,0,MTL,Royal,21,1475.7925577397289,1486.0983037434207,PHI,Phoenix,18,1330.7194372215836,1320.4136912178917,A,W,0.6146010666470374
561,201605210CHA,0,2016,05/21/2016,7,0,CHA,Express,14,1393.2907840647447,1377.049235217946,RAL,Flyers,23,1551.410971967965,1567.6525208147636,H,L,0.36776910602097956
561,201605210CHA,1,2016,05/21/2016,8,0,RAL,Flyers,23,1551.410971967965,1567.6525208147636,CHA,Express,14,1393.2907840647447,1377.049235217946,A,W,0.6322308939790204
562,201605210SDX,0,2016,05/21/2016,8,0,SD,Growlers,18,1429.5440570830622,1403.1043076678484,LA,Aviators,26,1433.6908454037975,1460.1305948190113,H,L,0.5852935953284123
562,201605210SDX,1,2016,05/21/2016,5,0,LA,Aviators,26,1433.6908454037975,1460.1305948190113,SD,Growlers,18,1429.5440570830622,1403.1043076678484,A,W,0.4147064046715877
563,201605210JAX,0,2016,05/21/2016,7,0,JAX,Cannons,29,1530.2252425958923,1545.3813635149613,ATL,Hustle,24,1546.7293016369729,1531.5731807179038,H,W,0.5679295226119797
563,201605210JAX,1,2016,05/21/2016,8,0,ATL,Hustle,24,1546.7293016369729,1531.5731807179038,JAX,Cannons,29,1530.2252425958923,1545.3813635149613,A,L,0.4320704773880203
564,201605210TOR,0,2016,05/21/2016,7,0,TOR,Rush,30,1675.8144797890977,1682.7548651314446,OTT,Outlaws,24,1496.8415285476772,1489.9011432053303,H,W,0.8019719172778712
564,201605210TOR,1,2016,05/21/2016,5,0,OTT,Outlaws,24,1496.8415285476772,1489.9011432053303,TOR,Rush,30,1675.8144797890977,1682.7548651314446,A,L,0.1980280827221288
565,201605210AUS,0,2016,05/21/2016,9,0,AUS,Sol,37,1484.2815561430991,1496.7845213021874,NSH,Nightwatch,25,1369.7318516292644,1357.2288864701761,H,W,0.7364920144242302
565,201605210AUS,1,2016,05/21/2016,7,0,NSH,Nightwatch,25,1369.7318516292644,1357.2288864701761,AUS,Sol,37,1484.2815561430991,1496.7845213021874,A,L,0.2635079855757698
566,201605210CHI,0,2016,05/21/2016,7,0,CHI,Wildfire,23,1522.855260554009,1515.6181770656242,PIT,Thunderbirds,24,1573.6996007779396,1580.9366842663244,H,L,0.518923473259163
566,201605210CHI,1,2016,05/21/2016,7,0,PIT,Thunderbirds,24,1573.6996007779396,1580.9366842663244,CHI,Wildfire,23,1522.855260554009,1515.6181770656242,A,W,0.481076526740837
567,201605210IND,0,2016,05/21/2016,7,0,IND,Alleycats,29,1522.1379919888905,1527.3140604287978,DET,Mechanix,24,1302.0415980322969,1296.8655295923895,H,W,0.8369067189989806
567,201605210IND,1,2016,05/21/2016,7,0,DET,Mechanix,24,1302.0415980322969,1296.8655295923895,IND,Alleycats,29,1522.1379919888905,1527.3140604287978,A,L,0.16309328100101939
568,201605210MAD,0,2016,05/21/2016,6,0,MAD,Radicals,36,1708.7343604424668,1711.2439424288416,CIN,Revolution,23,1288.5228321647319,1286.013250178357,H,W,0.9419881621486628
568,201605210MAD,1,2016,05/21/2016,9,0,CIN,Revolution,23,1288.5228321647319,1286.013250178357,MAD,Radicals,36,1708.7343604424668,1711.2439424288416,A,L,0.058011837851337233
569,201605220DAL,0,2016,05/22/2016,7,0,DAL,Roughnecks,33,1618.7511850947503,1625.5788037067537,NSH,Nightwatch,15,1357.2288864701761,1350.4012678581728,H,W,0.8669039318068222
569,201605220DAL,1,2016,05/22/2016,8,0,NSH,Nightwatch,15,1357.2288864701761,1350.4012678581728,DAL,Roughnecks,33,1618.7511850947503,1625.5788037067537,A,L,0.13309606819317776
570,201605220DCX,0,2016,05/22/2016,8,0,DC,Breeze,28,1572.8153572175606,1587.806697116434,MTL,Royal,14,1486.0983037434207,1471.1069638445474,H,W,0.7042454589286374
570,201605220DCX,1,2016,05/22/2016,8,0,MTL,Royal,14,1486.0983037434207,1471.1069638445474,DC,Breeze,28,1572.8153572175606,1587.806697116434,A,L,0.29575454107136256
571,201605220MIN,0,2016,05/22/2016,8,0,MIN,Windchill,24,1555.7428835518747,1540.0613405205556,PIT,Thunderbirds,27,1580.9366842663244,1596.6182272976434,H,L,0.5556155272552609
571,201605220MIN,1,2016,05/22/2016,8,0,PIT,Thunderbirds,27,1580.9366842663244,1596.6182272976434,MIN,Windchill,24,1555.7428835518747,1540.0613405205556,A,W,0.44438447274473913
572,201605270MAD,0,2016,05/27/2016,7,0,MAD,Radicals,36,1711.2439424288416,1722.7070408326317,MIN,Windchill,15,1540.0613405205556,1528.5982421167655,H,W,0.7947534307299636
572,201605270MAD,1,2016,05/27/2016,9,0,MIN,Windchill,15,1540.0613405205556,1528.5982421167655,MAD,Radicals,36,1711.2439424288416,1722.7070408326317,A,L,0.20524656927003637
573,201605270CIN,0,2016,05/27/2016,10,0,CIN,Revolution,24,1286.013250178357,1278.122217032089,IND,Alleycats,28,1527.3140604287978,1535.2050935750658,H,L,0.2649055773307013
573,201605270CIN,1,2016,05/27/2016,8,0,IND,Alleycats,28,1527.3140604287978,1535.2050935750658,CIN,Revolution,24,1286.013250178357,1278.122217032089,A,W,0.7350944226692987
574,201605280SFX,0,2016,05/28/2016,8,0,SF,Flamethrowers,30,1655.119481760526,1660.5288337913712,VAN,Riptide,27,1494.1962511076572,1488.786899076812,H,W,0.7849521493108922
574,201605280SFX,1,2016,05/28/2016,6,0,VAN,Riptide,27,1494.1962511076572,1488.786899076812,SF,Flamethrowers,30,1655.119481760526,1660.5288337913712,A,L,0.2150478506891078
575,201605280RAL,0,2016,05/28/2016,9,0,RAL,Flyers,25,1567.6525208147636,1572.6994610943216,JAX,Cannons,24,1545.3813635149613,1540.3344232354034,H,W,0.6216639147899258
575,201605280RAL,1,2016,05/28/2016,8,0,JAX,Cannons,24,1545.3813635149613,1540.3344232354034,RAL,Flyers,25,1567.6525208147636,1572.6994610943216,A,L,0.3783360852100742
576,201605280CHI,0,2016,05/28/2016,8,0,CHI,Wildfire,19,1515.6181770656242,1525.0177744147193,IND,Alleycats,17,1535.2050935750658,1525.8054962259707,H,W,0.5635696818395018
576,201605280CHI,1,2016,05/28/2016,9,0,IND,Alleycats,17,1535.2050935750658,1525.8054962259707,CHI,Wildfire,19,1515.6181770656242,1525.0177744147193,A,L,0.43643031816049815
577,201605280DET,0,2016,05/28/2016,8,0,DET,Mechanix,23,1296.8655295923895,1308.7508071331627,CIN,Revolution,19,1278.122217032089,1266.236939491316,H,W,0.6168758724775972
577,201605280DET,1,2016,05/28/2016,11,0,CIN,Revolution,19,1278.122217032089,1266.236939491316,DET,Mechanix,23,1296.8655295923895,1308.7508071331627,A,L,0.38312412752240277
578,201605280SEA,0,2016,05/28/2016,10,0,SEA,Cascades,27,1581.141066157219,1584.4192093726315,LA,Aviators,26,1460.1305948190113,1456.8524516035989,H,W,0.7436460133451476
578,201605280SEA,1,2016,05/28/2016,6,0,LA,Aviators,26,1460.1305948190113,1456.8524516035989,SEA,Cascades,27,1581.141066157219,1584.4192093726315,A,L,0.25635398665485243
579,201605280ATL,0,2016,05/28/2016,9,0,ATL,Hustle,20,1531.5731807179038,1514.0297359317922,DAL,Roughnecks,26,1625.5788037067537,1643.1222484928653,H,L,0.45692547589218635
579,201605280ATL,1,2016,05/28/2016,8,0,DAL,Roughnecks,26,1625.5788037067537,1643.1222484928653,ATL,Hustle,20,1531.5731807179038,1514.0297359317922,A,W,0.5430745241078136
580,201605280OTT,0,2016,05/28/2016,6,0,OTT,Outlaws,20,1489.9011432053303,1473.0009450723314,TOR,Rush,35,1682.7548651314446,1699.6550632644435,H,L,0.3226234107137693
580,201605280OTT,1,2016,05/28/2016,8,0,TOR,Rush,35,1682.7548651314446,1699.6550632644435,OTT,Outlaws,20,1489.9011432053303,1473.0009450723314,A,W,0.6773765892862307
581,201605280MTL,0,2016,05/28/2016,9,0,MTL,Royal,27,1471.1069638445474,1492.2276156616306,DC,Breeze,22,1587.806697116434,1566.6860452993508,H,W,0.4247353197287266
581,201605280MTL,1,2016,05/28/2016,9,0,DC,Breeze,22,1587.806697116434,1566.6860452993508,MTL,Royal,27,1471.1069638445474,1492.2276156616306,A,L,0.5752646802712734
582,201605290TOR,0,2016,05/29/2016,9,0,TOR,Rush,26,1699.6550632644435,1707.5685204898373,MTL,Royal,14,1492.2276156616306,1484.3141584362368,H,W,0.8267063482402307
582,201605290TOR,1,2016,05/29/2016,10,0,MTL,Royal,14,1492.2276156616306,1484.3141584362368,TOR,Rush,26,1699.6550632644435,1707.5685204898373,A,L,0.1732936517597693
583,201605290OTT,0,2016,05/29/2016,7,0,OTT,Outlaws,27,1473.0009450723314,1492.7116765799121,DC,Breeze,22,1566.6860452993508,1546.97531379177,H,W,0.4573833581027315
583,201605290OTT,1,2016,05/29/2016,10,0,DC,Breeze,22,1566.6860452993508,1546.97531379177,OTT,Outlaws,27,1473.0009450723314,1492.7116765799121,A,L,0.5426166418972684
584,201605290SJX,0,2016,05/29/2016,7,0,SJ,Spiders,27,1544.9726552096267,1560.1437130934892,VAN,Riptide,17,1488.786899076812,1473.6158411929496,H,W,0.6663771917842445
584,201605290SJX,1,2016,05/29/2016,7,0,VAN,Riptide,17,1488.786899076812,1473.6158411929496,SJ,Spiders,27,1544.9726552096267,1560.1437130934892,A,L,0.3336228082157555
585,201605290CHA,0,2016,05/29/2016,8,0,CHA,Express,26,1377.049235217946,1395.6068029030168,JAX,Cannons,23,1540.3344232354034,1521.7768555503326,H,W,0.3608835178983571
585,201605290CHA,1,2016,05/29/2016,9,0,JAX,Cannons,23,1540.3344232354034,1521.7768555503326,CHA,Express,26,1377.049235217946,1395.6068029030168,A,L,0.6391164821016428
586,201605290NSH,0,2016,05/29/2016,9,0,NSH,Nightwatch,23,1350.4012678581728,1340.8853614749844,DAL,Roughnecks,34,1643.1222484928653,1652.6381548760537,H,L,0.21138055340279913
586,201605290NSH,1,2016,05/29/2016,9,0,DAL,Roughnecks,34,1643.1222484928653,1652.6381548760537,NSH,Nightwatch,23,1350.4012678581728,1340.8853614749844,A,W,0.7886194465972008
587,201606040VAN,0,2016,06/04/2016,8,0,VAN,Riptide,29,1473.6158411929496,1489.2050960495396,SF,Flamethrowers,27,1660.5288337913712,1644.9395789347811,H,W,0.33014173980937667
587,201606040VAN,1,2016,06/04/2016,9,0,SF,Flamethrowers,27,1660.5288337913712,1644.9395789347811,VAN,Riptide,29,1473.6158411929496,1489.2050960495396,A,L,0.6698582601906233
588,201606040OTT,0,2016,06/04/2016,8,0,OTT,Outlaws,30,1492.7116765799121,1503.3760577750952,MTL,Royal,27,1484.3141584362368,1473.6497772410537,H,W,0.6027061580968407
588,201606040OTT,1,2016,06/04/2016,11,0,MTL,Royal,27,1484.3141584362368,1473.6497772410537,OTT,Outlaws,30,1492.7116765799121,1503.3760577750952,A,L,0.3972938419031593
589,201606040DAL,0,2016,06/04/2016,10,0,DAL,Roughnecks,28,1652.6381548760537,1658.3343658329727,CHA,Express,18,1395.6068029030168,1389.9105919460978,H,W,0.8638926985379431
589,201606040DAL,1,2016,06/04/2016,9,0,CHA,Express,18,1395.6068029030168,1389.9105919460978,DAL,Roughnecks,28,1652.6381548760537,1658.3343658329727,A,L,0.13610730146205685
590,201606040MAD,0,2016,06/04/2016,8,0,MAD,Radicals,23,1722.7070408326317,1732.3087599697963,PIT,Thunderbirds,16,1596.6182272976434,1587.016508160479,H,W,0.7491791443163706
590,201606040MAD,1,2016,06/04/2016,9,0,PIT,Thunderbirds,16,1596.6182272976434,1587.016508160479,MAD,Radicals,23,1722.7070408326317,1732.3087599697963,A,L,0.25082085568362944
591,201606040PHI,0,2016,06/04/2016,6,0,PHI,Phoenix,17,1320.4136912178917,1309.5282502967327,NY,Empire,32,1608.0888947202502,1618.9743356414092,H,L,0.2162630461247805
591,201606040PHI,1,2016,06/04/2016,8,0,NY,Empire,32,1608.0888947202502,1618.9743356414092,PHI,Phoenix,17,1320.4136912178917,1309.5282502967327,A,W,0.7837369538752195
592,201606040DCX,0,2016,06/04/2016,11,0,DC,Breeze,28,1546.97531379177,1570.7956757737404,TOR,Rush,23,1707.5685204898373,1683.748158507867,H,W,0.364465334566391
592,201606040DCX,1,2016,06/04/2016,10,0,TOR,Rush,23,1707.5685204898373,1683.748158507867,DC,Breeze,28,1546.97531379177,1570.7956757737404,A,L,0.6355346654336089
593,201606040LAX,0,2016,06/04/2016,7,0,LA,Aviators,27,1456.8524516035989,1472.5569744689594,SJ,Spiders,24,1560.1437130934892,1544.4391902281286,H,W,0.4436951562610344
593,201606040LAX,1,2016,06/04/2016,8,0,SJ,Spiders,24,1560.1437130934892,1544.4391902281286,LA,Aviators,27,1456.8524516035989,1472.5569744689594,A,L,0.5563048437389656
594,201606050SEA,0,2016,06/05/2016,11,0,SEA,Cascades,28,1584.4192093726315,1598.1216452692775,SF,Flamethrowers,25,1644.9395789347811,1631.2371430381352,H,W,0.5050074233144006
594,201606050SEA,1,2016,06/05/2016,10,0,SF,Flamethrowers,25,1644.9395789347811,1631.2371430381352,SEA,Cascades,28,1584.4192093726315,1598.1216452692775,A,L,0.4949925766855994
595,201606050AUS,0,2016,06/05/2016,10,0,AUS,Sol,31,1496.7845213021874,1511.384147032283,CHA,Express,14,1389.9105919460978,1375.3109662160023,H,W,0.7278277759813561
595,201606050AUS,1,2016,06/05/2016,10,0,CHA,Express,14,1389.9105919460978,1375.3109662160023,AUS,Sol,31,1496.7845213021874,1511.384147032283,A,L,0.27217222401864394
596,201606050NYX,0,2016,06/05/2016,9,0,NY,Empire,21,1618.9743356414092,1599.5654010460098,TOR,Rush,27,1683.748158507867,1703.157093103266,H,L,0.4988863812183293
596,201606050NYX,1,2016,06/05/2016,11,0,TOR,Rush,27,1683.748158507867,1703.157093103266,NY,Empire,21,1618.9743356414092,1599.5654010460098,A,W,0.5011136187816707
597,201606050CHI,0,2016,06/05/2016,9,0,CHI,Wildfire,15,1525.0177744147193,1504.0207628623332,DET,Mechanix,17,1308.7508071331627,1329.7478186855487,H,L,0.8338754652172483
597,201606050CHI,1,2016,06/05/2016,9,0,DET,Mechanix,17,1308.7508071331627,1329.7478186855487,CHI,Wildfire,15,1525.0177744147193,1504.0207628623332,A,W,0.1661245347827517
598,201606050SDX,0,2016,06/05/2016,9,0,SD,Growlers,22,1403.1043076678484,1390.9611825496645,SJ,Spiders,26,1544.4391902281286,1556.5823153463125,H,L,0.3905084756226566
598,201606050SDX,1,2016,06/05/2016,9,0,SJ,Spiders,26,1544.4391902281286,1556.5823153463125,SD,Growlers,22,1403.1043076678484,1390.9611825496645,A,W,0.6094915243773433
599,201606100MIN,0,2016,06/10/2016,10,0,MIN,Windchill,31,1528.5982421167655,1533.0681934816441,DET,Mechanix,28,1329.7478186855487,1325.27786732067,H,W,0.8195184960767905
599,201606100MIN,1,2016,06/10/2016,10,0,DET,Mechanix,28,1329.7478186855487,1325.27786732067,MIN,Windchill,31,1528.5982421167655,1533.0681934816441,A,L,0.1804815039232095
600,201606110TOR,0,2016,06/11/2016,12,0,TOR,Rush,28,1703.157093103266,1706.633188259201,PHI,Phoenix,6,1309.5282502967327,1306.0521551407978,H,W,0.9330381714640335
600,201606110TOR,1,2016,06/11/2016,7,0,PHI,Phoenix,6,1309.5282502967327,1306.0521551407978,TOR,Rush,28,1703.157093103266,1706.633188259201,A,L,0.06696182853596655
601,201606110CHA,0,2016,06/11/2016,11,0,CHA,Express,21,1375.3109662160023,1362.1791637501437,RAL,Flyers,29,1572.6994610943216,1585.83126356018,H,L,0.31694526551720187
601,201606110CHA,1,2016,06/11/2016,10,0,RAL,Flyers,29,1572.6994610943216,1585.83126356018,CHA,Express,21,1375.3109662160023,1362.1791637501437,A,W,0.6830547344827982
602,201606110SJX,0,2016,06/11/2016,10,0,SJ,Spiders,27,1556.5823153463125,1562.7376823950478,LA,Aviators,25,1472.5569744689594,1466.401607420224,H,W,0.701007974044942
602,201606110SJX,1,2016,06/11/2016,8,0,LA,Aviators,25,1472.5569744689594,1466.401607420224,SJ,Spiders,27,1556.5823153463125,1562.7376823950478,A,L,0.298992025955058
603,201606110VAN,0,2016,06/11/2016,9,0,VAN,Riptide,27,1489.2050960495396,1505.176405834488,SEA,Cascades,24,1598.1216452692775,1582.1503354843292,H,W,0.43571761639324336
603,201606110VAN,1,2016,06/11/2016,12,0,SEA,Cascades,24,1598.1216452692775,1582.1503354843292,VAN,Riptide,27,1489.2050960495396,1505.176405834488,A,L,0.5642823836067566
604,201606110MAD,0,2016,06/11/2016,9,0,MAD,Radicals,37,1732.3087599697963,1735.3305417139063,DET,Mechanix,19,1325.27786732067,1322.25608557656,H,W,0.9377001832447375
604,201606110MAD,1,2016,06/11/2016,11,0,DET,Mechanix,19,1325.27786732067,1322.25608557656,MAD,Radicals,37,1732.3087599697963,1735.3305417139063,A,L,0.06229981675526253
605,201606110PIT,0,2016,06/11/2016,10,0,PIT,Thunderbirds,26,1587.016508160479,1596.0754400500216,CHI,Wildfire,22,1504.0207628623332,1494.9618309727905,H,W,0.6997642576522124
605,201606110PIT,1,2016,06/11/2016,10,0,CHI,Wildfire,22,1504.0207628623332,1494.9618309727905,PIT,Thunderbirds,26,1587.016508160479,1596.0754400500216,A,L,0.3002357423477876
606,201606110MTL,0,2016,06/11/2016,12,0,MTL,Royal,21,1473.6497772410537,1479.8038112810882,OTT,Outlaws,20,1503.3760577750952,1497.2220237350607,H,W,0.5491644713884332
606,201606110MTL,1,2016,06/11/2016,9,0,OTT,Outlaws,20,1503.3760577750952,1497.2220237350607,MTL,Royal,21,1473.6497772410537,1479.8038112810882,A,L,0.45083552861156684
607,201606110JAX,0,2016,06/11/2016,10,0,JAX,Cannons,21,1521.7768555503326,1506.816865800352,DAL,Roughnecks,27,1658.3343658329727,1673.2943555829534,H,L,0.39707333068158696
607,201606110JAX,1,2016,06/11/2016,11,0,DAL,Roughnecks,27,1658.3343658329727,1673.2943555829534,JAX,Cannons,21,1521.7768555503326,1506.816865800352,A,W,0.602926669318413
608,201606110DCX,0,2016,06/11/2016,12,0,DC,Breeze,27,1570.7956757737404,1576.9284800551666,NY,Empire,26,1599.5654010460098,1593.4325967645836,H,W,0.5505273829516139
608,201606110DCX,1,2016,06/11/2016,10,0,NY,Empire,26,1599.5654010460098,1593.4325967645836,DC,Breeze,27,1570.7956757737404,1576.9284800551666,A,L,0.44947261704838615
609,201606110NSH,0,2016,06/11/2016,10,0,NSH,Nightwatch,24,1340.8853614749844,1324.989448732206,ATL,Hustle,34,1514.0297359317922,1529.9256486745705,H,L,0.347899391596702
609,201606110NSH,1,2016,06/11/2016,10,0,ATL,Hustle,34,1514.0297359317922,1529.9256486745705,NSH,Nightwatch,24,1340.8853614749844,1324.989448732206,A,W,0.652100608403298
610,201606120SFX,0,2016,06/12/2016,11,0,SF,Flamethrowers,22,1631.2371430381352,1599.6916349499356,LA,Aviators,27,1466.401607420224,1497.9471155084236,H,L,0.7887293521237495
610,201606120SFX,1,2016,06/12/2016,9,0,LA,Aviators,27,1466.401607420224,1497.9471155084236,SF,Flamethrowers,22,1631.2371430381352,1599.6916349499356,A,W,0.2112706478762505
611,201606120OTT,0,2016,06/12/2016,10,0,OTT,Outlaws,25,1497.2220237350607,1505.823146440052,PHI,Phoenix,13,1306.0521551407978,1297.4510324358066,H,W,0.8128864589652374
611,201606120OTT,1,2016,06/12/2016,8,0,PHI,Phoenix,13,1306.0521551407978,1297.4510324358066,OTT,Outlaws,25,1497.2220237350607,1505.823146440052,A,L,0.18711354103476263
612,201606170MIN,0,2016,06/17/2016,11,0,MIN,Windchill,16,1533.0681934816441,1519.5971961797286,MAD,Radicals,25,1735.3305417139063,1748.8015390158218,H,L,0.3109027907969317
612,201606170MIN,1,2016,06/17/2016,10,0,MAD,Radicals,25,1735.3305417139063,1748.8015390158218,MIN,Windchill,16,1533.0681934816441,1519.5971961797286,A,W,0.6890972092030683
613,201606180AUS,0,2016,06/18/2016,11,0,AUS,Sol,29,1511.384147032283,1498.706794142838,ATL,Hustle,31,1529.9256486745705,1542.6030015640156,H,L,0.5650492653531614
613,201606180AUS,1,2016,06/18/2016,11,0,ATL,Hustle,31,1529.9256486745705,1542.6030015640156,AUS,Sol,29,1511.384147032283,1498.706794142838,A,W,0.43495073464683864
614,201606180CIN,0,2016,06/18/2016,12,0,CIN,Revolution,27,1266.236939491316,1262.6355032214667,CHI,Wildfire,28,1494.9618309727905,1498.5632672426398,H,L,0.27924037935064083
614,201606180CIN,1,2016,06/18/2016,11,0,CHI,Wildfire,28,1494.9618309727905,1498.5632672426398,CIN,Revolution,27,1266.236939491316,1262.6355032214667,A,W,0.7207596206493592
615,201606180PHI,0,2016,06/18/2016,9,0,PHI,Phoenix,18,1297.4510324358066,1285.8715059073697,DC,Breeze,34,1576.9284800551666,1588.5080065836034,H,L,0.22436847387619976
615,201606180PHI,1,2016,06/18/2016,13,0,DC,Breeze,34,1576.9284800551666,1588.5080065836034,PHI,Phoenix,18,1297.4510324358066,1285.8715059073697,A,W,0.7756315261238003
