,gameorder,game_id,_iscopy,year_id,date,seasongame,is_playoffs,team_id,pts,elo_i,elo_n,opp_id,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast
161,81,201705280MIN,1,2017,05/28/2017,7,0,CHI,20,1462.1798688548906,1456.4196507699367,MIN,23,1574.2659078808183,1580.0261259657723,A,L,0.22778419567068375
162,82,201705280MTL,0,2017,05/28/2017,8,0,MTL,23,1482.5765798767432,1489.113482996913,PHI,21,1448.1738392212837,1441.6369361011139,H,W,0.6843173570271677
163,82,201705280MTL,1,2017,05/28/2017,7,0,PHI,21,1448.1738392212837,1441.6369361011139,MTL,23,1482.5765798767432,1489.113482996913,A,L,0.31568264297283233
164,83,201706020OTT,0,2017,06/02/2017,5,0,OTT,22,1496.7624544486684,1465.2817714890973,MTL,31,1489.113482996913,1520.5941659564842,H,L,0.6501451502001249
165,83,201706020OTT,1,2017,06/02/2017,9,0,MTL,31,1489.113482996913,1520.5941659564842,OTT,22,1496.7624544486684,1465.2817714890973,A,W,0.34985484979987513
166,84,201706030DET,0,2017,06/03/2017,7,0,DET,23,1439.4655842675772,1409.443436922883,IND,32,1450.3451990718895,1480.3673464165838,H,L,0.6255137384438526
167,84,201706030DET,1,2017,06/03/2017,7,0,IND,32,1450.3451990718895,1480.3673464165838,DET,23,1439.4655842675772,1409.443436922883,A,W,0.3744862615561474
168,85,201706030TOR,0,2017,06/03/2017,8,0,TOR,33,1558.9800382079372,1569.8643069277089,OTT,23,1465.2817714890973,1454.3975027693257,H,W,0.7530632245345737
169,85,201706030TOR,1,2017,06/03/2017,6,0,OTT,23,1465.2817714890973,1454.3975027693257,TOR,33,1558.9800382079372,1569.8643069277089,A,L,0.24693677546542625
170,86,201706030PHI,0,2017,06/03/2017,8,0,PHI,22,1441.6369361011139,1448.5263400240706,DC,21,1539.8143752498158,1532.9249713268591,H,W,0.5026228518461212
171,86,201706030PHI,1,2017,06/03/2017,8,0,DC,21,1539.8143752498158,1532.9249713268591,PHI,22,1441.6369361011139,1448.5263400240706,A,L,0.4973771481538788
172,87,201706030MAD,0,2017,06/03/2017,7,0,MAD,17,1553.5721129874112,1529.9974173123671,DAL,23,1591.3392490869355,1614.9139447619796,H,L,0.5886146023438796
173,87,201706030MAD,1,2017,06/03/2017,10,0,DAL,23,1591.3392490869355,1614.9139447619796,MAD,17,1553.5721129874112,1529.9974173123671,A,W,0.41138539765612037
174,88,201706030NSH,0,2017,06/03/2017,8,0,NSH,24,1368.4713992241923,1350.5365979933545,AUS,28,1434.5960820028492,1452.530883233687,H,L,0.5485966041411835
175,88,201706030NSH,1,2017,06/03/2017,8,0,AUS,28,1434.5960820028492,1452.530883233687,NSH,24,1368.4713992241923,1350.5365979933545,A,W,0.4514033958588165
176,89,201706030RAL,0,2017,06/03/2017,9,0,RAL,27,1586.613934455848,1590.7276882803574,JAX,26,1551.6237752972427,1547.5100214727333,H,W,0.6850473867983867
177,89,201706030RAL,1,2017,06/03/2017,9,0,JAX,26,1551.6237752972427,1547.5100214727333,RAL,27,1586.613934455848,1590.7276882803574,A,L,0.3149526132016133
178,90,201706030CHI,0,2017,06/03/2017,8,0,CHI,22,1456.4196507699367,1462.3663759562278,PIT,21,1512.74829374805,1506.8015685617588,H,W,0.5625192225086322
179,90,201706030CHI,1,2017,06/03/2017,6,0,PIT,21,1512.74829374805,1506.8015685617588,CHI,22,1456.4196507699367,1462.3663759562278,A,L,0.4374807774913678
180,91,201706030VAN,0,2017,06/03/2017,10,0,VAN,23,1405.762720634086,1393.2049396464595,SD,25,1463.4837562961768,1476.0415372838033,H,L,0.5605457588659177
181,91,201706030VAN,1,2017,06/03/2017,8,0,SD,25,1463.4837562961768,1476.0415372838033,VAN,23,1405.762720634086,1393.2049396464595,A,W,0.43945424113408227
182,92,2017060300SJ,0,2017,06/03/2017,8,0,SJ,23,1554.2820581172034,1526.696068676885,LA,28,1495.2249335259978,1522.8109229663162,H,L,0.7141460362926808
183,92,2017060300SJ,1,2017,06/03/2017,7,0,LA,28,1495.2249335259978,1522.8109229663162,SJ,23,1554.2820581172034,1526.696068676885,A,W,0.2858539637073192
184,93,2017060400SF,0,2017,06/04/2017,8,0,SF,30,1547.8013255432315,1559.861926464548,LA,24,1522.8109229663162,1510.7503220449996,H,W,0.6724974755504946
185,93,2017060400SF,1,2017,06/04/2017,8,0,LA,24,1522.8109229663162,1510.7503220449996,SF,30,1547.8013255432315,1559.861926464548,A,L,0.32750252444950545
186,94,201706040SEA,0,2017,06/04/2017,6,0,SEA,19,1540.8682390726676,1519.262543919518,SD,22,1476.0415372838033,1497.647232436953,H,L,0.7208775603213529
187,94,201706040SEA,1,2017,06/04/2017,9,0,SD,22,1476.0415372838033,1497.647232436953,SEA,19,1540.8682390726676,1519.262543919518,A,W,0.27912243967864714
188,95,201706040IND,0,2017,06/04/2017,8,0,IND,26,1480.3673464165838,1466.6298114667056,PIT,28,1506.8015685617588,1520.539103511637,H,L,0.6043153619312193
189,95,201706040IND,1,2017,06/04/2017,7,0,PIT,28,1506.8015685617588,1520.539103511637,IND,26,1480.3673464165838,1466.6298114667056,A,W,0.39568463806878074
190,96,201706040ATL,0,2017,06/04/2017,9,0,ATL,27,1474.0573992336972,1482.7781468045496,AUS,24,1452.530883233687,1443.8101356628347,H,W,0.6680908455585252
191,96,201706040ATL,1,2017,06/04/2017,9,0,AUS,24,1452.530883233687,1443.8101356628347,ATL,27,1474.0573992336972,1482.7781468045496,A,L,0.33190915444147484
192,97,2017060400DC,0,2017,06/04/2017,9,0,DC,18,1532.9249713268591,1536.5065354475862,NY,17,1466.9908736947866,1463.4093095740595,H,W,0.722158422228509
193,97,2017060400DC,1,2017,06/04/2017,7,0,NY,17,1466.9908736947866,1463.4093095740595,DC,18,1532.9249713268591,1536.5065354475862,A,L,0.277841577771491
194,98,2017060900SD,0,2017,06/09/2017,10,0,SD,21,1497.647232436953,1502.8553411641265,SEA,20,1519.262543919518,1514.0544351923445,H,W,0.6109289132458272
195,98,2017060900SD,1,2017,06/09/2017,7,0,SEA,20,1519.262543919518,1514.0544351923445,SD,21,1497.647232436953,1502.8553411641265,A,L,0.3890710867541728
196,99,201706100PHI,0,2017,06/10/2017,9,0,PHI,28,1448.5263400240706,1429.194919863603,TOR,35,1569.8643069277089,1589.1957270881765,H,L,0.4693307477020936
197,99,201706100PHI,1,2017,06/10/2017,9,0,TOR,35,1569.8643069277089,1589.1957270881765,PHI,28,1448.5263400240706,1429.194919863603,A,W,0.5306692522979064
198,100,201706100MTL,0,2017,06/10/2017,10,0,MTL,16,1520.5941659564842,1527.7486842391106,OTT,13,1454.3975027693257,1447.2429844866992,H,W,0.7224615859855973
199,100,201706100MTL,1,2017,06/10/2017,7,0,OTT,13,1454.3975027693257,1447.2429844866992,MTL,16,1520.5941659564842,1527.7486842391106,A,L,0.2775384140144027
200,101,201706100JAX,0,2017,06/10/2017,10,0,JAX,27,1547.5100214727333,1555.8720305544782,ATL,23,1482.7781468045496,1474.4161377228047,H,W,0.7207677111270484
201,101,201706100JAX,1,2017,06/10/2017,10,0,ATL,23,1482.7781468045496,1474.4161377228047,JAX,27,1547.5100214727333,1555.8720305544782,A,L,0.2792322888729516
202,102,201706100RAL,0,2017,06/10/2017,10,0,RAL,32,1590.7276882803574,1596.2213794009567,NSH,20,1350.5365979933545,1345.042906872755,H,W,0.8763485666637982
203,102,201706100RAL,1,2017,06/10/2017,9,0,NSH,20,1350.5365979933545,1345.042906872755,RAL,32,1590.7276882803574,1596.2213794009567,A,L,0.12365143333620177
204,103,201706100MIN,0,2017,06/10/2017,8,0,MIN,22,1580.0261259657723,1569.5609930048702,MAD,23,1529.9974173123671,1540.4625502732692,H,L,0.7034194813182585
205,103,201706100MIN,1,2017,06/10/2017,8,0,MAD,23,1529.9974173123671,1540.4625502732692,MIN,22,1580.0261259657723,1569.5609930048702,A,W,0.2965805186817415
206,104,2017061000SF,0,2017,06/10/2017,9,0,SF,27,1559.861926464548,1573.0064814337811,SJ,19,1526.696068676885,1513.551513707652,H,W,0.682777214135959
207,104,2017061000SF,1,2017,06/10/2017,9,0,SJ,19,1526.696068676885,1513.551513707652,SF,27,1559.861926464548,1573.0064814337811,A,L,0.31722278586404096
208,105,2017061000LA,0,2017,06/10/2017,9,0,LA,25,1510.7503220449996,1523.2564238630289,SEA,20,1514.0544351923445,1501.5483333743152,H,W,0.6356715652545016
209,105,2017061000LA,1,2017,06/10/2017,8,0,SEA,20,1514.0544351923445,1501.5483333743152,LA,25,1510.7503220449996,1523.2564238630289,A,L,0.36432843474549836
210,106,2017061100DC,0,2017,06/11/2017,10,0,DC,25,1536.5065354475862,1555.1051833235604,TOR,17,1589.1957270881765,1570.5970792122023,H,W,0.5676679941050139
211,106,2017061100DC,1,2017,06/11/2017,10,0,TOR,17,1589.1957270881765,1570.5970792122023,DC,25,1536.5065354475862,1555.1051833235604,A,L,0.4323320058949861
212,107,201706170IND,0,2017,06/17/2017,9,0,IND,23,1466.6298114667056,1472.5370192710775,DET,21,1409.443436922883,1403.536229118511,H,W,0.711942596465257
213,107,201706170IND,1,2017,06/17/2017,8,0,DET,21,1409.443436922883,1403.536229118511,IND,23,1466.6298114667056,1472.5370192710775,A,L,0.28805740353474296
214,108,201706170TOR,0,2017,06/17/2017,11,0,TOR,33,1570.5970792122023,1584.1294127388373,SF,27,1573.0064814337811,1559.474147907146,H,W,0.6368635205590658
215,108,201706170TOR,1,2017,06/17/2017,10,0,SF,27,1573.0064814337811,1559.474147907146,TOR,33,1570.5970792122023,1584.1294127388373,A,L,0.3631364794409342
216,109,201706170MTL,0,2017,06/17/2017,11,0,MTL,27,1527.7486842391106,1540.1177437661902,DC,23,1555.1051833235604,1542.7361237964808,H,W,0.6030451697469681
217,109,201706170MTL,1,2017,06/17/2017,11,0,DC,23,1555.1051833235604,1542.7361237964808,MTL,27,1527.7486842391106,1540.1177437661902,A,L,0.3969548302530319
218,110,201706170PIT,0,2017,06/17/2017,8,0,PIT,21,1520.539103511637,1511.7166498589354,MAD,22,1540.4625502732692,1549.2850039259708,H,L,0.6132413432815579
219,110,201706170PIT,1,2017,06/17/2017,9,0,MAD,22,1540.4625502732692,1549.2850039259708,PIT,21,1520.539103511637,1511.7166498589354,A,W,0.3867586567184421
220,111,201706170ATL,0,2017,06/17/2017,11,0,ATL,21,1474.4161377228047,1461.5496253642668,RAL,24,1596.2213794009567,1609.0878917594946,H,L,0.4686608709925101
221,111,201706170ATL,1,2017,06/17/2017,11,0,RAL,24,1596.2213794009567,1609.0878917594946,ATL,21,1474.4161377228047,1461.5496253642668,A,W,0.5313391290074899
222,112,201706170CHI,0,2017,06/17/2017,9,0,CHI,12,1462.3663759562278,1438.111126204434,MIN,23,1569.5609930048702,1593.816242756664,H,L,0.48964759347377745
223,112,201706170CHI,1,2017,06/17/2017,9,0,MIN,23,1569.5609930048702,1593.816242756664,CHI,12,1462.3663759562278,1438.111126204434,A,W,0.5103524065262226
224,113,201706170DAL,0,2017,06/17/2017,11,0,DAL,27,1614.9139447619796,1618.309083840784,AUS,25,1443.8101356628347,1440.4149965840302,H,W,0.826439285008722
225,113,201706170DAL,1,2017,06/17/2017,10,0,AUS,25,1443.8101356628347,1440.4149965840302,DAL,27,1614.9139447619796,1618.309083840784,A,L,0.173560714991278
226,114,201706170VAN,0,2017,06/17/2017,11,0,VAN,19,1393.2049396464595,1375.7836088342433,SEA,24,1501.5483333743152,1518.9696641865314,H,L,0.48799519880056985
227,114,201706170VAN,1,2017,06/17/2017,9,0,SEA,24,1501.5483333743152,1518.9696641865314,VAN,19,1393.2049396464595,1375.7836088342433,A,W,0.5120048011994301
228,115,2017061700SD,0,2017,06/17/2017,11,0,SD,24,1502.8553411641265,1481.8606389565348,SJ,28,1513.551513707652,1534.5462159152437,H,L,0.6257610647071915
229,115,2017061700SD,1,2017,06/17/2017,10,0,SJ,28,1513.551513707652,1534.5462159152437,SD,24,1502.8553411641265,1481.8606389565348,A,W,0.3742389352928085
230,116,201706180OTT,0,2017,06/18/2017,8,0,OTT,13,1447.2429844866992,1419.0998097609295,DC,28,1542.7361237964808,1570.8792985222506,H,L,0.5064855301375142
231,116,201706180OTT,1,2017,06/18/2017,12,0,DC,28,1542.7361237964808,1570.8792985222506,OTT,13,1447.2429844866992,1419.0998097609295,A,W,0.4935144698624858
232,117,201706180DET,0,2017,06/18/2017,9,0,DET,11,1403.536229118511,1383.1211256639538,MAD,21,1549.2850039259708,1569.7001073805282,H,L,0.4345401085194107
233,117,201706180DET,1,2017,06/18/2017,10,0,MAD,21,1549.2850039259708,1569.7001073805282,DET,11,1403.536229118511,1383.1211256639538,A,W,0.5654598914805893
234,118,2017061800NY,0,2017,06/18/2017,8,0,NY,27,1463.4093095740595,1479.125006232039,PHI,14,1429.194919863603,1413.4792232056236,H,W,0.6840830860347036
235,118,2017061800NY,1,2017,06/18/2017,10,0,PHI,14,1429.194919863603,1413.4792232056236,NY,27,1463.4093095740595,1479.125006232039,A,L,0.3159169139652964
236,119,2017062400NY,0,2017,06/24/2017,9,0,NY,23,1479.125006232039,1482.8043975496669,OTT,22,1419.0998097609295,1415.4204184433015,H,W,0.7152822903989876
237,119,2017062400NY,1,2017,06/24/2017,9,0,OTT,22,1419.0998097609295,1415.4204184433015,NY,23,1479.125006232039,1482.8043975496669,A,L,0.2847177096010124
238,120,2017062400DC,0,2017,06/24/2017,13,0,DC,25,1570.8792985222506,1578.1641178284742,PHI,17,1413.4792232056236,1406.1944038994,H,W,0.8148313217870666
239,120,2017062400DC,1,2017,06/24/2017,11,0,PHI,17,1413.4792232056236,1406.1944038994,DC,25,1570.8792985222506,1578.1641178284742,A,L,0.18516867821293337
240,121,201706240MAD,0,2017,06/24/2017,11,0,MAD,21,1569.7001073805282,1577.0142767499706,DET,9,1383.1211256639538,1375.8069562945113,H,W,0.8388479628451798
241,121,201706240MAD,1,2017,06/24/2017,10,0,DET,9,1383.1211256639538,1375.8069562945113,MAD,21,1569.7001073805282,1577.0142767499706,A,L,0.16115203715482018
242,122,201706240RAL,0,2017,06/24/2017,12,0,RAL,27,1609.0878917594946,1623.9120576839243,JAX,13,1555.8720305544782,1541.0478646300485,H,W,0.7072326465038411
243,122,201706240RAL,1,2017,06/24/2017,11,0,JAX,13,1555.8720305544782,1541.0478646300485,RAL,27,1609.0878917594946,1623.9120576839243,A,L,0.2927673534961589
244,123,201706240DAL,0,2017,06/24/2017,12,0,DAL,21,1618.309083840784,1621.963403712308,ATL,19,1461.5496253642668,1457.8953054927429,H,W,0.8142742729071486
245,123,201706240DAL,1,2017,06/24/2017,12,0,ATL,19,1461.5496253642668,1457.8953054927429,DAL,21,1618.309083840784,1621.963403712308,A,L,0.1857257270928514
246,124,201706240VAN,0,2017,06/24/2017,12,0,VAN,20,1375.7836088342433,1369.9199172854835,LA,21,1523.2564238630289,1529.1201154117887,H,L,0.4321031442841215
247,124,201706240VAN,1,2017,06/24/2017,10,0,LA,21,1523.2564238630289,1529.1201154117887,VAN,20,1375.7836088342433,1369.9199172854835,A,W,0.5678968557158786
248,125,2017062400SJ,0,2017,06/24/2017,11,0,SJ,29,1534.5462159152437,1545.0993772404895,SF,26,1559.474147907146,1548.9209865819003,H,W,0.6063868469389601
249,125,2017062400SJ,1,2017,06/24/2017,11,0,SF,26,1559.474147907146,1548.9209865819003,SJ,29,1534.5462159152437,1545.0993772404895,A,L,0.39361315306103994
250,126,201706250PHI,0,2017,06/25/2017,12,0,PHI,22,1406.1944038994,1421.9049142257575,OTT,14,1415.4204184433015,1399.709908116944,H,W,0.6277408251850763
251,126,201706250PHI,1,2017,06/25/2017,10,0,OTT,14,1415.4204184433015,1399.709908116944,PHI,22,1406.1944038994,1421.9049142257575,A,L,0.37225917481492365
252,127,201706250AUS,0,2017,06/25/2017,11,0,AUS,26,1440.4149965840302,1445.5382741942365,ATL,25,1457.8953054927429,1452.7720278825366,H,W,0.6165715936281445
253,127,201706250AUS,1,2017,06/25/2017,13,0,ATL,25,1457.8953054927429,1452.7720278825366,AUS,26,1440.4149965840302,1445.5382741942365,A,L,0.3834284063718555
254,128,201706250PIT,0,2017,06/25/2017,9,0,PIT,18,1511.7166498589354,1518.118074511311,IND,16,1472.5370192710775,1466.1355946187018,H,W,0.6902273418426879
255,128,201706250PIT,1,2017,06/25/2017,10,0,IND,16,1472.5370192710775,1466.1355946187018,PIT,18,1511.7166498589354,1518.118074511311,A,L,0.30977265815731214
256,129,201706250CHI,0,2017,06/25/2017,10,0,CHI,23,1438.111126204434,1449.0354656720351,DET,16,1375.8069562945113,1364.8826168269102,H,W,0.7179464232390813
257,129,201706250CHI,1,2017,06/25/2017,11,0,DET,16,1375.8069562945113,1364.8826168269102,CHI,23,1438.111126204434,1449.0354656720351,A,L,0.2820535767609187
258,130,201706250SEA,0,2017,06/25/2017,10,0,SEA,26,1518.9696641865314,1500.8598779782835,LA,29,1529.1201154117887,1547.2299016200366,H,L,0.6264964454010118
259,130,201706250SEA,1,2017,06/25/2017,11,0,LA,29,1529.1201154117887,1547.2299016200366,SEA,26,1518.9696641865314,1500.8598779782835,A,W,0.3735035545989882
260,131,201706300SEA,0,2017,06/30/2017,11,0,SEA,31,1500.8598779782835,1512.5674739193155,VAN,10,1369.9199172854835,1358.2123213444515,H,W,0.7907409198871488
261,131,201706300SEA,1,2017,06/30/2017,13,0,VAN,10,1369.9199172854835,1358.2123213444515,SEA,31,1500.8598779782835,1512.5674739193155,A,L,0.20925908011285121
262,132,201707010DET,0,2017,07/01/2017,12,0,DET,14,1364.8826168269102,1346.6911398054044,PIT,22,1518.118074511311,1536.3095515328168,H,L,0.42398199523767466
263,132,201707010DET,1,2017,07/01/2017,10,0,PIT,22,1518.118074511311,1536.3095515328168,DET,14,1364.8826168269102,1346.6911398054044,A,W,0.5760180047623253
264,133,201707010MTL,0,2017,07/01/2017,12,0,MTL,29,1540.1177437661902,1552.4915718200675,NY,20,1482.8043975496669,1470.4305694957895,H,W,0.7120924680388722
265,133,201707010MTL,1,2017,07/01/2017,10,0,NY,20,1482.8043975496669,1470.4305694957895,MTL,29,1540.1177437661902,1552.4915718200675,A,L,0.28790753196112784
266,134,201707010MAD,0,2017,07/01/2017,12,0,MAD,21,1577.0142767499706,1593.2107861535758,MIN,13,1593.816242756664,1577.6197333530588,H,W,0.617494323507208
267,134,201707010MAD,1,2017,07/01/2017,10,0,MIN,13,1593.816242756664,1577.6197333530588,MAD,21,1577.0142767499706,1593.2107861535758,A,L,0.382505676492792
268,135,201707010NSH,0,2017,07/01/2017,10,0,NSH,21,1345.042906872755,1325.6159241101561,AUS,27,1445.5382741942365,1464.9652569568354,H,L,0.49928710960181766
269,135,201707010NSH,1,2017,07/01/2017,12,0,AUS,27,1445.5382741942365,1464.9652569568354,NSH,21,1345.042906872755,1325.6159241101561,A,W,0.5007128903981823
270,136,201707010IND,0,2017,07/01/2017,11,0,IND,30,1466.1355946187018,1478.6097632286048,CHI,24,1449.0354656720351,1436.561297062132,H,W,0.6624167019719814
271,136,201707010IND,1,2017,07/01/2017,11,0,CHI,24,1449.0354656720351,1436.561297062132,IND,30,1466.1355946187018,1478.6097632286048,A,L,0.33758329802801856
272,137,201707020OTT,0,2017,07/02/2017,11,0,OTT,19,1399.709908116944,1392.0943271233637,NY,20,1470.4305694957895,1478.04615048937,H,L,0.5420368887015041
273,137,201707020OTT,1,2017,07/02/2017,11,0,NY,20,1470.4305694957895,1478.04615048937,OTT,19,1399.709908116944,1392.0943271233637,A,W,0.4579631112984959
274,138,201707020PIT,0,2017,07/02/2017,11,0,PIT,21,1536.3095515328168,1539.3662984225919,CHI,20,1436.561297062132,1433.504550172357,H,W,0.7594823090041696
275,138,201707020PIT,1,2017,07/02/2017,12,0,CHI,20,1436.561297062132,1433.504550172357,PIT,21,1536.3095515328168,1539.3662984225919,A,L,0.24051769099583042
276,139,201707070DAL,0,2017,07/07/2017,13,0,DAL,27,1621.963403712308,1610.7988225626918,JAX,28,1541.0478646300485,1552.2124457796647,H,L,0.7391265174287657
277,139,201707070DAL,1,2017,07/07/2017,12,0,JAX,28,1541.0478646300485,1552.2124457796647,DAL,27,1621.963403712308,1610.7988225626918,A,W,0.2608734825712343
278,140,201707080NSH,0,2017,07/08/2017,11,0,NSH,14,1325.6159241101561,1314.9675946127022,RAL,24,1623.9120576839243,1634.5603871813782,H,L,0.24204794543690214
279,140,201707080NSH,1,2017,07/08/2017,13,0,RAL,24,1623.9120576839243,1634.5603871813782,NSH,14,1325.6159241101561,1314.9675946127022,A,W,0.7579520545630979
280,141,201707080DET,0,2017,07/08/2017,13,0,DET,17,1346.6911398054044,1330.3321733328746,MIN,31,1577.6197333530588,1593.9786998255886,H,L,0.32001876459262063
281,141,201707080DET,1,2017,07/08/2017,11,0,MIN,31,1577.6197333530588,1593.9786998255886,DET,17,1346.6911398054044,1330.3321733328746,A,W,0.6799812354073793
282,142,201707080TOR,0,2017,07/08/2017,12,0,TOR,28,1584.1294127388373,1597.361702408416,MTL,20,1552.4915718200675,1539.2592821504886,H,W,0.6808690171121511
283,142,201707080TOR,1,2017,07/08/2017,13,0,MTL,20,1552.4915718200675,1539.2592821504886,TOR,28,1584.1294127388373,1597.361702408416,A,L,0.3191309828878489
284,143,201707080NSH,0,2017,07/08/2017,12,0,NSH,26,1314.9675946127022,1307.7904641129942,RAL,31,1634.5603871813782,1641.7375176810863,H,L,0.22027273301441472
285,143,201707080NSH,1,2017,07/08/2017,14,0,RAL,31,1634.5603871813782,1641.7375176810863,NSH,26,1314.9675946127022,1307.7904641129942,A,W,0.7797272669855853
286,144,201707080AUS,0,2017,07/08/2017,13,0,AUS,27,1464.9652569568354,1448.183108477997,JAX,31,1552.2124457796647,1568.9945942585032,H,L,0.5183445327990288
287,144,201707080AUS,1,2017,07/08/2017,13,0,JAX,31,1552.2124457796647,1568.9945942585032,AUS,27,1464.9652569568354,1448.183108477997,A,W,0.4816554672009712
288,145,2017070800SD,0,2017,07/08/2017,12,0,SD,19,1481.8606389565348,1458.6347673553153,LA,26,1547.2299016200366,1570.455773221256,H,L,0.5496732421989817
289,145,2017070800SD,1,2017,07/08/2017,12,0,LA,26,1547.2299016200366,1570.455773221256,SD,19,1481.8606389565348,1458.6347673553153,A,W,0.4503267578010183
290,146,201707090PIT,0,2017,07/09/2017,12,0,PIT,26,1539.3662984225919,1553.0869835763738,MIN,22,1593.9786998255886,1580.2580146718067,H,W,0.5649489567057779
291,146,201707090PIT,1,2017,07/09/2017,12,0,MIN,22,1593.9786998255886,1580.2580146718067,PIT,26,1539.3662984225919,1553.0869835763738,A,L,0.43505104329422206
292,147,201707140IND,0,2017,07/14/2017,12,0,IND,25,1478.6097632286048,1471.7163390075104,MIN,26,1580.2580146718067,1587.151438892901,H,L,0.4976279932931293
293,147,201707140IND,1,2017,07/14/2017,13,0,MIN,26,1580.2580146718067,1587.151438892901,IND,25,1478.6097632286048,1471.7163390075104,A,W,0.5023720067068707
294,148,201707140CHI,0,2017,07/14/2017,13,0,CHI,17,1433.504550172357,1414.902014509912,MAD,26,1593.2107861535758,1611.8133218160208,H,L,0.414911779426758
295,148,201707140CHI,1,2017,07/14/2017,13,0,MAD,26,1593.2107861535758,1611.8133218160208,CHI,17,1433.504550172357,1414.902014509912,A,W,0.585088220573242
296,149,201707140ATL,0,2017,07/14/2017,14,0,ATL,27,1452.7720278825366,1459.0983580247878,NSH,22,1307.7904641129942,1301.464133970743,H,W,0.8038017831866421
297,149,201707140ATL,1,2017,07/14/2017,13,0,NSH,22,1307.7904641129942,1301.464133970743,ATL,27,1452.7720278825366,1459.0983580247878,A,L,0.19619821681335792
298,150,2017071400SJ,0,2017,07/14/2017,12,0,SJ,17,1545.0993772404895,1521.7398678108473,SEA,21,1512.5674739193155,1535.9269833489577,H,L,0.6819862688302308
299,150,2017071400SJ,1,2017,07/14/2017,12,0,SEA,21,1512.5674739193155,1535.9269833489577,SJ,17,1545.0993772404895,1521.7398678108473,A,W,0.31801373116976916
300,151,201707150PHI,0,2017,07/15/2017,13,0,PHI,30,1421.9049142257575,1439.7327751792732,NY,23,1478.04615048937,1460.2182895358542,H,W,0.5627846878661973
301,151,201707150PHI,1,2017,07/15/2017,12,0,NY,23,1478.04615048937,1460.2182895358542,PHI,30,1421.9049142257575,1439.7327751792732,A,L,0.4372153121338027
302,152,201707150PIT,0,2017,07/15/2017,13,0,PIT,28,1553.0869835763738,1556.8749713621157,DET,24,1330.3321733328746,1326.5441855471327,H,W,0.8650550275715476
303,152,201707150PIT,1,2017,07/15/2017,14,0,DET,24,1330.3321733328746,1326.5441855471327,PIT,28,1553.0869835763738,1556.8749713621157,A,L,0.13494497242845238
304,153,201707150JAX,0,2017,07/15/2017,14,0,JAX,33,1568.9945942585032,1573.2397600522124,NSH,24,1301.464133970743,1297.2189681770337,H,W,0.892417434751489
305,153,201707150JAX,1,2017,07/15/2017,14,0,NSH,24,1301.464133970743,1297.2189681770337,JAX,33,1568.9945942585032,1573.2397600522124,A,L,0.10758256524851095
306,154,201707150AUS,0,2017,07/15/2017,14,0,AUS,23,1448.183108477997,1435.3242817667167,DAL,27,1610.7988225626918,1623.657649273972,H,L,0.4108518423060744
307,154,201707150AUS,1,2017,07/15/2017,14,0,DAL,27,1610.7988225626918,1623.657649273972,AUS,23,1448.183108477997,1435.3242817667167,A,W,0.5891481576939256
308,155,2017071500SF,0,2017,07/15/2017,12,0,SF,31,1548.9209865819003,1560.6082153970372,SEA,26,1535.9269833489577,1524.2397545338208,H,W,0.6571109085779157
309,155,2017071500SF,1,2017,07/15/2017,13,0,SEA,26,1535.9269833489577,1524.2397545338208,SF,31,1548.9209865819003,1560.6082153970372,A,L,0.34288909142208435
310,156,2017071500LA,0,2017,07/15/2017,13,0,LA,18,1570.455773221256,1542.9604332557774,SD,22,1458.6347673553153,1486.130107320794,H,L,0.7719473326343382
311,156,2017071500LA,1,2017,07/15/2017,13,0,SD,22,1458.6347673553153,1486.130107320794,LA,18,1570.455773221256,1542.9604332557774,A,W,0.22805266736566177
312,157,201707160OTT,0,2017,07/16/2017,12,0,OTT,25,1392.0943271233637,1380.0228437254962,TOR,30,1597.361702408416,1609.4331858062835,H,L,0.35297956265286706
313,157,201707160OTT,1,2017,07/16/2017,13,0,TOR,30,1597.361702408416,1609.4331858062835,OTT,25,1392.0943271233637,1380.0228437254962,A,W,0.6470204373471329
314,158,2017072100SD,0,2017,07/21/2017,14,0,SD,23,1486.130107320794,1491.6304908751642,SJ,22,1521.7398678108473,1516.239484256477,H,W,0.5916184514699684
315,158,2017072100SD,1,2017,07/21/2017,13,0,SJ,22,1521.7398678108473,1516.239484256477,SD,23,1486.130107320794,1491.6304908751642,A,L,0.4083815485300316
316,159,201707220PHI,0,2017,07/22/2017,14,0,PHI,20,1439.7327751792732,1427.6088381622876,DC,23,1578.1641178284742,1590.2880548454596,H,L,0.4449173241375812
317,159,201707220PHI,1,2017,07/22/2017,14,0,DC,23,1578.1641178284742,1590.2880548454596,PHI,20,1439.7327751792732,1427.6088381622876,A,W,0.5550826758624188
318,160,201707220OTT,0,2017,07/22/2017,13,0,OTT,25,1380.0228437254962,1362.8575202656955,NY,29,1460.2182895358542,1477.3836129956549,H,L,0.5284702157051914
319,160,201707220OTT,1,2017,07/22/2017,13,0,NY,29,1460.2182895358542,1477.3836129956549,OTT,25,1380.0228437254962,1362.8575202656955,A,W,0.47152978429480863
320,161,201707220CHI,0,2017,07/22/2017,14,0,CHI,19,1414.902014509912,1391.0682638131752,IND,26,1471.7163390075104,1495.5500897042473,H,L,0.5618310786254763
