,gameorder,game_id,_iscopy,year_id,date,seasongame,is_playoffs,team_id,pts,elo_i,elo_n,opp_id,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast
161,81,201306300PHI,1,2013,06/30/2013,14,0,NJ,17,1374.4568724283317,1369.7553402442527,PHI,20,1527.402829017944,1532.104361202023,A,L,0.18906853545153202
162,82,201306300ROC,0,2013,06/30/2013,15,0,ROC,20,1476.5153289871157,1462.9062880868723,TOR,26,1672.7259886190523,1686.3350295192956,H,L,0.36497556400158104
163,82,201306300ROC,1,2013,06/30/2013,13,0,TOR,26,1672.7259886190523,1686.3350295192956,ROC,20,1476.5153289871157,1462.9062880868723,A,W,0.635024435998419
164,83,201306300DET,0,2013,06/30/2013,14,0,DET,22,1399.9050772100832,1384.7794916257533,MAD,29,1586.426859569168,1601.552445153498,H,L,0.37799682157109993
165,83,201306300DET,1,2013,06/30/2013,14,0,MAD,29,1586.426859569168,1601.552445153498,DET,22,1399.9050772100832,1384.7794916257533,A,W,0.6220031784289001
166,84,201307050CHI,0,2013,07/05/2013,15,0,CHI,28,1638.784856122809,1647.444902089917,MIN,13,1469.7444712808347,1461.0844253137268,H,W,0.824728920338585
167,84,201307050CHI,1,2013,07/05/2013,14,0,MIN,13,1469.7444712808347,1461.0844253137268,CHI,28,1638.784856122809,1647.444902089917,A,L,0.17527107966141497
168,85,201307060ROC,0,2013,07/06/2013,16,0,ROC,22,1462.9062880868723,1444.8964799482033,NY,27,1561.3631455382676,1579.3729536769367,H,L,0.5022207460400399
169,85,201307060ROC,1,2013,07/06/2013,14,0,NY,27,1561.3631455382676,1579.3729536769367,ROC,22,1462.9062880868723,1444.8964799482033,A,W,0.49777925395996014
170,86,2013070600NJ,0,2013,07/06/2013,15,0,NJ,17,1369.7553402442527,1343.1349720992425,DC,24,1387.5358354092887,1414.1562035542988,H,L,0.6161629905043133
171,86,2013070600NJ,1,2013,07/06/2013,15,0,DC,24,1387.5358354092887,1414.1562035542988,NJ,17,1369.7553402442527,1343.1349720992425,A,W,0.38383700949568667
172,87,201307060IND,0,2013,07/06/2013,14,0,IND,29,1521.7764080140464,1537.8885770577908,MIN,9,1461.0844253137268,1444.9722562699824,H,W,0.716063333535777
173,87,201307060IND,1,2013,07/06/2013,15,0,MIN,9,1461.0844253137268,1444.9722562699824,IND,29,1521.7764080140464,1537.8885770577908,A,L,0.283936666464223
174,88,201307060MAD,0,2013,07/06/2013,15,0,MAD,28,1601.552445153498,1607.3361383046006,CIN,18,1383.3623278030586,1377.578634651956,H,W,0.8619581182097421
175,88,201307060MAD,1,2013,07/06/2013,15,0,CIN,18,1383.3623278030586,1377.578634651956,MAD,28,1601.552445153498,1607.3361383046006,A,L,0.1380418817902579
176,89,201307070DET,0,2013,07/07/2013,15,0,DET,17,1384.7794916257533,1389.4119193454226,CIN,16,1377.578634651956,1372.9462069322867,H,W,0.649558186970007
177,89,201307070DET,1,2013,07/07/2013,16,0,CIN,16,1377.578634651956,1372.9462069322867,DET,17,1384.7794916257533,1389.4119193454226,A,L,0.350441813029993
178,90,201307070TOR,0,2013,07/07/2013,14,0,TOR,28,1686.3350295192956,1697.260607390675,NY,16,1579.3729536769367,1568.4473758055574,H,W,0.7669859045562178
179,90,201307070TOR,1,2013,07/07/2013,15,0,NY,16,1579.3729536769367,1568.4473758055574,TOR,28,1686.3350295192956,1697.260607390675,A,L,0.23301409544378215
180,91,201307120CHI,0,2013,07/12/2013,16,0,CHI,32,1647.444902089917,1652.5719022441458,DET,19,1389.4119193454226,1384.2849191911937,H,W,0.8870547504881758
181,91,201307120CHI,1,2013,07/12/2013,16,0,DET,19,1389.4119193454226,1384.2849191911937,CHI,32,1647.444902089917,1652.5719022441458,A,L,0.11294524951182416
182,92,2013071300DC,0,2013,07/13/2013,16,0,DC,17,1414.1562035542988,1401.2337493988944,TOR,31,1697.260607390675,1710.1830615460794,H,L,0.25845127674234275
183,92,2013071300DC,1,2013,07/13/2013,15,0,TOR,31,1697.260607390675,1710.1830615460794,DC,17,1414.1562035542988,1401.2337493988944,A,W,0.7415487232576572
184,93,2013071300NY,0,2013,07/13/2013,16,0,NY,25,1568.4473758055574,1573.7926912527794,NJ,16,1343.1349720992425,1337.7896566520205,H,W,0.8667644600285432
185,93,2013071300NY,1,2013,07/13/2013,16,0,NJ,16,1343.1349720992425,1337.7896566520205,NY,25,1568.4473758055574,1573.7926912527794,A,L,0.13323553997145676
186,94,201307130MIN,0,2013,07/13/2013,16,0,MIN,18,1444.9722562699824,1425.05232922136,IND,24,1537.8885770577908,1557.8085041064132,H,L,0.5101928215375832
187,94,201307130MIN,1,2013,07/13/2013,15,0,IND,24,1537.8885770577908,1557.8085041064132,MIN,18,1444.9722562699824,1425.05232922136,A,W,0.48980717846241684
188,95,201307140PHI,0,2013,07/14/2013,16,0,PHI,24,1532.104361202023,1513.410880597189,TOR,35,1710.1830615460794,1728.8765421509136,H,L,0.3894898463087175
189,95,201307140PHI,1,2013,07/14/2013,16,0,TOR,35,1710.1830615460794,1728.8765421509136,PHI,24,1532.104361202023,1513.410880597189,A,W,0.6105101536912825
190,96,201307140MAD,0,2013,07/14/2013,16,0,MAD,25,1607.3361383046006,1613.4503430646673,IND,23,1557.8085041064132,1551.6942993463465,H,W,0.7028173800153622
191,96,201307140MAD,1,2013,07/14/2013,16,0,IND,23,1557.8085041064132,1551.6942993463465,MAD,25,1607.3361383046006,1613.4503430646673,A,L,0.2971826199846378
192,97,2013072600NY,0,2013,07/26/2013,17,1,NY,21,1573.7926912527794,1585.4372077626238,PHI,13,1513.410880597189,1501.7663640873445,H,W,0.7157001729361319
193,97,2013072600NY,1,2013,07/26/2013,17,1,PHI,13,1513.410880597189,1501.7663640873445,NY,21,1573.7926912527794,1585.4372077626238,A,L,0.28429982706386814
194,98,201307270MAD,0,2013,07/27/2013,17,1,MAD,18,1613.4503430646673,1620.7514394931097,IND,15,1551.6942993463465,1544.393202917904,H,W,0.7173070443430491
195,98,201307270MAD,1,2013,07/27/2013,17,1,IND,15,1551.6942993463465,1544.393202917904,MAD,18,1613.4503430646673,1620.7514394931097,A,L,0.28269295565695085
196,99,201308030CHI,0,2013,08/03/2013,17,1,CHI,15,1652.5719022441458,1624.3753217186736,MAD,21,1620.7514394931097,1648.948020018582,H,L,0.6810973972476764
197,99,201308030CHI,1,2013,08/03/2013,18,1,MAD,21,1620.7514394931097,1648.948020018582,CHI,15,1652.5719022441458,1624.3753217186736,A,W,0.3189026027523236
198,100,201308030TOR,0,2013,08/03/2013,17,1,TOR,25,1728.8765421509136,1736.2758193946877,NY,18,1585.4372077626238,1578.0379305188496,H,W,0.8023979395309118
199,100,201308030TOR,1,2013,08/03/2013,18,1,NY,18,1585.4372077626238,1578.0379305188496,TOR,25,1728.8765421509136,1736.2758193946877,A,L,0.19760206046908824
200,101,201308040TOR,0,2013,08/04/2013,18,1,TOR,16,1736.2758193946877,1741.415186255825,MAD,14,1648.948020018582,1643.8086531574447,H,W,0.746180756120077
201,101,201308040TOR,1,2013,08/04/2013,19,1,MAD,14,1648.948020018582,1643.8086531574447,TOR,16,1736.2758193946877,1741.415186255825,A,L,0.25381924387992305
